id,Full_Name,taxon_name,taxon_name_original,taxname_source,Old_Name,Family,Subfamily_Tribe,Composite_Taxon,Size_mm,NRE,Winged,Aquatic,Feeding_Guild,Microhabitat,Introduced_Native
482,SCARAB: MEL: Phyllotocus BF03,,Phyllotocus BF03,,Melolonthine.BF36,Scarabaeidae,Melolonthinae,No,6,No,Yes,No,Phytophage,Vegetation,Native
712,LAEM: Placonotus BF01 (Laemophloeid BF06),,Placonotus BF01,,Laemophloeid.BF6,Laemophloeidae,,No,2,No,Yes,No,Fungivore,Geophilous,Native
443,SCARAB: APHOD: Podotenus spp.,,Podotenus spp.,,PODOTENUS,Scarabaeidae,Aphodiinae,Yes,,No,Yes,No,Detritivore,Geophilous,Native
640,LYCID: Porrostoma BF01,,Porrostoma BF01,,Porrostoma.BF1,Lycidae,Metriorrychchini,No,11,No,Yes,No,Detrivore,Vegetation,Native
641,LYCID: Porrostoma BF02,,Porrostoma BF02,,Porrostoma.BF2,Lycidae,Metriorrychchini,No,18,No,Yes,No,Detrivore,Vegetation,Native
642,LYCID: Porrostoma BF03,,Porrostoma BF03,,Porrostoma.BF3,Lycidae,Metriorrychchini,No,10,No,Yes,No,Detrivore,Vegetation,Native
643,LYCID: Porrostoma BF04,,Porrostoma BF04,,Porrostoma.BF4,Lycidae,Metriorrychchini,No,7.5,No,Yes,No,Detrivore,Vegetation,Native
644,LYCID: Porrostoma BF05,,Porrostoma BF05,,Porrostoma.BF5,Lycidae,Metriorrychchini,No,11,No,Yes,No,Detrivore,Vegetation,Native
645,LYCID: Porrostoma BF06,,Porrostoma BF06,,Porrostoma.BF6,Lycidae,Metriorrychchini,No,11,No,Yes,No,Detrivore,Vegetation,Native
646,LYCID: Porrostoma BF07,,Porrostoma BF07,,Porrostoma.BF7,Lycidae,Metriorrychchini,No,9.5,No,Yes,No,Detrivore,Vegetation,Native
17,CAR: BROS: Promecoderus BF01,,Promecoderus BF01,,Promecoderus.BF1,Carabidae,Broscini,No,15,No,No,No,Predator,Geophilous,Native
18,CAR: BROS: Promecoderus BF02,,Promecoderus BF02,,Promecoderus.BF2,Carabidae,Broscini,No,10,No,No,No,Predator,Geophilous,Native
19,CAR: BROS: Promecoderus BF03,,Promecoderus BF03,,Promecoderus.BF3,Carabidae,Broscini,No,15,No,No,No,Predator,Geophilous,Native
20,CAR: BROS: Promecoderus BF04,,Promecoderus BF04,,Promecoderus.BF4,Carabidae,Broscini,No,15,No,No,No,Predator,Geophilous,Native
21,CAR: BROS: Promecoderus BF05,,Promecoderus BF05,,Promecoderus.BF5,Carabidae,Broscini,No,11,No,No,No,Predator,Geophilous,Native
22,CAR: BROS: Promecoderus BF06,,Promecoderus BF06,,Promecoderus.BF6,Carabidae,Broscini,No,12,No,No,No,Predator,Geophilous,Native
117,CAR: PTER: Prosopogmus BF01 (Simodontus-type BF01),,Prosopogmus BF01,,Simodontus.type.BF01,Carabidae,Pterosctichini,No,7,Possible,No,No,Predator,Geophilous,Native
118,CAR: PTER: Prosopogmus BF02 (Simodontus-type BF02),,Prosopogmus BF02,,Simodontus.type.BF02,Carabidae,Pterosctichini,No,10,Possible,No,No,Predator,Geophilous,Native
119,CAR: PTER: Prosopogmus BF03 (Simodontus-type BF04),,Prosopogmus BF03,,Simodontus.type.BF04,Carabidae,Pterosctichini,No,8,Possible,No,No,Predator,Geophilous,Native
120,CAR: PTER: Prosopogmus BF04 (Simodontus-type BF07),,Prosopogmus BF04,,Simodontus.type.BF07,Carabidae,Pterosctichini,No,8.5,Possible,No,No,Predator,Geophilous,Native
121,CAR: PTER: Prosopogmus BF05 (Simodontus-type BF07c),,Prosopogmus BF05,,Simodontus.type.BF07c,Carabidae,Pterosctichini,No,8.5,Possible,No,No,Predator,Geophilous,Native
122,CAR: PTER: Prosopogmus BF06 (Simodontus-type BF08),,Prosopogmus BF06,,Simodontus.type.BF08,Carabidae,Pterosctichini,No,9,Possible,No,No,Predator,Geophilous,Native
123,CAR: PTER: Prosopogmus BF07 (Simodontus-type BF08b),,Prosopogmus BF07,,Simodontus.type.BF08b,Carabidae,Pterosctichini,No,12,Possible,No,No,Predator,Geophilous,Native
124,CAR: PTER: Prosopogmus BF08 (Simodontus-type BF09),,Prosopogmus BF08,,Simodontus.type.BF09,Carabidae,Pterosctichini,No,8,Possible,No,No,Predator,Geophilous,Native
125,CAR: PTER: Prosopogmus BF09 (Simodontus-type BF11),,Prosopogmus BF09,,Simodontus.type.BF11,Carabidae,Pterosctichini,No,11,Possible,No,No,Predator,Geophilous,Native
1284,CURC: Prypnus BF01 (Leptopiini BF04),,Prypnus BF01,,Leptopini.BF4,Curculionidae,Leptopiini,No,17,No,No,No,Herbivore,Geophilous,Native
271,STAPH: PSEL: Pselaphini: Pselaphaulax BF01,,Pselaphaulax BF01,,Pselaphaulax.BF01,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
272,STAPH: PSEL: Pselaphini: Pselaphaulax BF02,,Pselaphaulax BF02,,Pselaphaulax.BF02,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
273,STAPH: PSEL: Pselaphini: Pselaphaulax BF03,,Pselaphaulax BF03,,Pselaphaulax.BF03,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
274,STAPH: PSEL: Pselaphini: Pselaphaulax BF04,,Pselaphaulax BF04,,Pselaphaulax.BF04,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
275,STAPH: PSEL: Pselaphini: Pselaphaulax BF05,,Pselaphaulax BF05,,Pselaphaulax.BF05,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
276,STAPH: PSEL: Pselaphini: Pselaphaulax BF06,,Pselaphaulax BF06,,Pselaphaulax.BF06,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
277,STAPH: PSEL: Pselaphini: Pselaphaulax BF07,,Pselaphaulax BF07,,Pselaphaulax.BF07,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
278,STAPH: PSEL: Pselaphini: Pselaphaulax BF09,,Pselaphaulax BF09,,Pselaphaulax.BF09,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
279,STAPH: PSEL: Pselaphini: Pselaphaulax BF10,,Pselaphaulax BF10,,Pselaphaulax.BF10,Staphylinidae,Pselaphini,No,3,Possible,Yes,No,Predator,Geophilous,Native
280,STAPH: PSEL: Pselaphini: Pselaphaulax BF11,,Pselaphaulax BF11,,Pselaphaulax.BF11,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
281,STAPH: PSEL: Pselaphini: Pselaphaulax BF12,,Pselaphaulax BF12,,Pselaphaulax.BF12,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
282,STAPH: PSEL: Pselaphini: Pselaphaulax BF13,,Pselaphaulax BF13,,Pselaphaulax.BF13,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
283,STAPH: PSEL: Pselaphini: Pselaphaulax BF14,,Pselaphaulax BF14,,Pselaphaulax.BF14,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
284,STAPH: PSEL: Pselaphini: Pselaphaulax BF15,,Pselaphaulax BF15,,Pselaphaulax.BF15,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
285,STAPH: PSEL: Pselaphini: Pselaphophus BF01,,Pselaphophus BF01,,Pselaphophus.BF01,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
8,CAR: AGON: Pseudagonica BF01,,Pseudagonica BF01,,Pseudagonica.BF01,Carabidae,Agonicini,No,4.5,Yes,No,No,Predator,Geophilous,Native
9,CAR: AGON: Pseudagonica BF02,,Pseudagonica BF02,,Pseudagonica.BF02,Carabidae,Agonicini,No,4,Yes,No,No,Predator,Geophilous,Native
480,SCARAB: MEL: Pseudoheteronyx BF01,,Pseudoheteronyx BF01,,Melolonthine.BF51,Scarabaeidae,Melolonthinae,No,10,Possible,No,No,Phytophage,Geophilous,Native
794,OED: Pseudolycus BF01 (Oedemerid BF02),,Pseudolycus BF01,,Oedemerid.BF02.Pseudolycus,Oedemeridae,,No,9.5,No,Yes,No,Fungivore,Vegetation,Native
399,LEIO: CHOL: Pseudonemadus BF01,,Pseudonemadus BF01,,Pseudonemadus.BF1,Leiodidae,Cholevinae,No,3,No,Yes,No,Fungivore,Geophilous,Native
400,LEIO: CHOL: Pseudonemadus BF02,,Pseudonemadus BF02,,Pseudonemadus.BF2,Leiodidae,Cholevinae,No,2.5,No,Yes,No,Fungivore,Geophilous,Native
401,LEIO: CHOL: Pseudonemadus BF03,,Pseudonemadus BF03,,Pseudonemadus.BF3,Leiodidae,Cholevinae,No,3.5,No,Yes,No,Fungivore,Geophilous,Native
197,STAPH: PHLO: Pseudophloeocharis spp.,,Pseudophloeocharis spp.,,Pseudophloeocharis.spp,Staphylinidae,Phloeocharinae,Yes,2.5,No,Yes,No,Predator,Geophilous,Native
619,CLER: Pseudophylus cf. apterus,,Pseudophylus cf. apterus,,Pseudophylus.BF01,Cleridae,,No,4.5,Possible,No,No,Predator,Geophilous,Native
583,ELAT: Pseudotetralobus BF01,,Pseudotetralobus BF01,,Pseudotetralobus.BF01,Elateridae,,No,30,No,Yes,No,Herbivore,Ground/Vegetation,Native
408,Ptillidae,,Ptillidae spp.,,PTILIIDAE,Ptiliidae,,Yes,1,No,Various,No,Fungivore,Geophilous,Native
155,PTILO: Ptilodactylidae Genus BF01,,Ptilodactylidae Genus BF01,,Ptilodactyl.BF01,Ptilodactylidae,,No,7,No,Yes,Yes,Detritivore,Aquatic,Native
891,ZOPH: Pycnomerus BF01,,Pycnomerus BF01,,Pycnomerus.BF01,Zopheridae,Pycnomerini,No,3,No,Yes,No,Detrivore,Dead Wood,Native
892,ZOPH: Pycnomerus BF02,,Pycnomerus BF02,,Pycnomerus.BF02,Zopheridae,Pycnomerini,No,4.5,No,Yes,No,Detrivore,Dead Wood,Native
893,ZOPH: Pycnomerus BF03,,Pycnomerus BF03,,Pycnomerus.BF03,Zopheridae,Pycnomerini,No,3,No,Yes,No,Detrivore,Dead Wood,Native
894,ZOPH: Pycnomerus BF04,,Pycnomerus BF04,,Pycnomerus.BF04,Zopheridae,Pycnomerini,No,3,No,Yes,No,Detrivore,Dead Wood,Native
960,CHRYSO: Eumolpinae: Rhyparida BF01,,Rhyparida BF01,,Rhyparida.BF1,Chyrsomelidae,Eumolpinae,No,4,No,Yes,No,Herbivore,Vegetation,Native
1483,CURC: Rhythirhinini: Rhythirhinini BF01 Genus?,,Rhythirhinini BF01 Genus?,,Rhythirhinini.BF01,Curculionidae,Rhythirrinini,No,5,No,Yes,No,Herbivore,Vegetation,Native
232,STAPH: PSEL: Brachyglutini: Rybaxis BF01,,Rybaxis BF01,,Rybaxis.BF1,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
233,STAPH: PSEL: Brachyglutini: Rybaxis BF02,,Rybaxis BF02,,Rybaxis.BF2,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
234,STAPH: PSEL: Brachyglutini: Rybaxis BF03,,Rybaxis BF03,,Rybaxis.BF3,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
235,STAPH: PSEL: Brachyglutini: Rybaxis BF04,,Rybaxis BF04,,Rybaxis.BF4,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
236,STAPH: PSEL: Brachyglutini: Rybaxis BF05,,Rybaxis BF05,,Rybaxis.BF5,Staphylinidae,Brachyglutini,No,2,Possible,Yes,No,Predator,Geophilous,Native
237,STAPH: PSEL: Brachyglutini: Rybaxis BF06,,Rybaxis BF06,,Rybaxis.BF6,Staphylinidae,Brachyglutini,No,2,Possible,Yes,No,Predator,Geophilous,Native
238,STAPH: PSEL: Brachyglutini: Rybaxis BF07,,Rybaxis BF07,,Rybaxis.BF7,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
239,STAPH: PSEL: Brachyglutini: Rybaxis BF08,,Rybaxis BF08,,Rybaxis.BF8,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
240,STAPH: PSEL: Brachyglutini: Rybaxis BF09,,Rybaxis BF09,,Rybaxis.BF09,Staphylinidae,Brachyglutini,No,2,Possible,Yes,No,Predator,Geophilous,Native
242,STAPH: PSEL: Brachyglutini: Rybaxis BF11,,Rybaxis BF11,,Rybaxis.BF11,Staphylinidae,Brachyglutini,No,3,Possible,Yes,No,Predator,Geophilous,Native
243,STAPH: PSEL: Brachyglutini: Rybaxis BF12,,Rybaxis BF12,,Rybaxis.BF12,Staphylinidae,Brachyglutini,No,3,Possible,Yes,No,Predator,Geophilous,Native
244,STAPH: PSEL: Brachyglutini: Rybaxis BF13,,Rybaxis BF13,,Rybaxis.BF13,Staphylinidae,Brachyglutini,No,3,Possible,Yes,No,Predator,Geophilous,Native
245,STAPH: PSEL: Brachyglutini: Rybaxis BF14,,Rybaxis BF14,,Brachyglutini.BF3,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
246,STAPH: PSEL: Brachyglutini: Rybaxis BF18,,Rybaxis BF18,,PSEL.Unknown.BF03,Staphylinidae,Brachyglutini,No,3.5,Possible,Yes,No,Predator,Geophilous,Native
247,STAPH: PSEL: Brachyglutini: Rybaxis BF19,,Rybaxis BF19,,PSEL.Unknown.BF04,Staphylinidae,Brachyglutini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
315,STAPH: PSEL: Tyrini: Rytus BF01,,Rytus BF01,,Rytus.BF1,Staphylinidae,Tyrini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
316,STAPH: PSEL: Tyrini: Rytus BF02,,Rytus BF02,,Rytus.BF2,Staphylinidae,Tyrini,No,2,Possible,Yes,No,Predator,Geophilous,Native
317,STAPH: PSEL: Tyrini: Rytus BF03,,Rytus BF03,,Rytus.BF3,Staphylinidae,Tyrini,No,2,Possible,Yes,No,Predator,Geophilous,Native
201,STAPH: PSEL: Faronitae: Sagola spp.,,Sagola spp.,,FARONITAE.SAGOLA,Staphylinidae,Faronitae,Yes,,No,Various,No,Predator,Geophilous,Native
759,ANTH: Sapintus scydmenideus (Anthicine BF07),,Sapintus scydmenideus,not_found,Anthicine.BF07,Anthicidae,Anthicinae,No,2.5,No,Yes,No,Detrivore,Geophilous,Native
760,ANTH: Sapintus semipunctatus (Anthicine BF08),,Sapintus semipunctatus,not_found,Anthicine.BF08,Anthicidae,Anthicinae,No,3,No,Yes,No,Detrivore,Geophilous,Native
756,ANTH: Sapintus sp. (Anthicine BF04),,Sapintus sp.,,Anthicine.BF04,Anthicidae,Anthicinae,No,3,No,Yes,No,Detrivore,Geophilous,Native
444,SCARAB: APHOD: Saprus BF01,,Saprus BF01,,Saprus.BF1,Scarabaeidae,Aphodiinae,No,4,Possible,No,No,Detritivore,Dead wood,Native
445,SCARAB: APHOD: Saprus BF02,,Saprus BF02,,Saprus.BF2,Scarabaeidae,Aphodiinae,No,4,Possible,No,No,Detritivore,Dead wood,Native
114,CAR: PTER: Sarticus BF01,,Sarticus BF01,,Sarticus.BF01,Carabidae,Pterosctichini,No,14,No,No,No,Predator,Geophilous,Native
320,STAPH: SCAPH: Scaphidiine Genus A,,Scaphidiine Genus A,,Scaphidiine.Genus,Staphylinidae,Scaphidiinae,No,2.5,No,Yes,No,Fungivore,Fungus,Native
325,STAPH: SCAPH: Scaphisoma E_BF01,,Scaphisoma E_BF01,,Scaphisoma.E_BF01,Staphylinidae,Scaphidiinae,No,2,No,Yes,No,Fungivore,Fungus,Native
326,STAPH: SCAPH: Scaphisoma G_BF04,,Scaphisoma G_BF04,,Scaphisoma.G_BF04,Staphylinidae,Scaphidiinae,No,2.5,No,Yes,No,Fungivore,Fungus,Native
129,CAR: SCAR: Carenum BF01,,SCarenum BF01,,Carenum.BF01,Carabidae,Carenini,No,18,No,No,No,Predator,Geophilous,Native
290,STAPH: PSEL: Schistodactylini: Schistodactylus B0F2,,Schistodactylus B0F2,,Schistodactylus.BF2,Staphylinidae,Schistodactylini,No,2,Possible,No,No,Predator,Geophilous,Native
289,STAPH: PSEL: Schistodactylini: Schistodactylus BF01,,Schistodactylus BF01,,Schistodactylus.BF1,Staphylinidae,Schistodactylini,No,2.5,Possible,No,No,Predator,Geophilous,Native
291,STAPH: PSEL: Schistodactylini: Schistodactylus BF03,,Schistodactylus BF03,,Schistodactylus.BF3,Staphylinidae,Schistodactylini,No,2.5,Possible,No,No,Predator,Geophilous,Native
419,SCIRT: Scirtid BF01,,Scirtid BF01,,Scirtid.BF01,Scirtidae,,No,2.5,No,Yes,Yes,Predator,Riparian,Native
420,SCIRT: Scirtid BF02,,Scirtid BF02,,Scirtid.BF02,Scirtidae,,No,2.5,No,Yes,Yes,Predator,Riparian,Native
421,SCIRT: Scirtid BF03,,Scirtid BF03,,Scirtid.BF03,Scirtidae,,No,6,No,Yes,Yes,Predator,Riparian,Native
422,SCIRT: Scirtid BF04,,Scirtid BF04,,Scirtid.BF04,Scirtidae,,No,8,No,Yes,Yes,Predator,Riparian,Native
423,SCIRT: Scirtid BF05,,Scirtid BF05,,Scirtid.BF05,Scirtidae,,No,5.5,No,Yes,Yes,Predator,Riparian,Native
424,SCIRT: Scirtid BF06,,Scirtid BF06,,Scirtid.BF06,Scirtidae,,No,2.5,No,Yes,Yes,Predator,Riparian,Native
425,SCIRT: Scirtid BF07,,Scirtid BF07,,Scirtid.BF07,Scirtidae,,No,6.5,No,Yes,Yes,Predator,Riparian,Native
426,SCIRT: Scirtid BF08,,Scirtid BF08,,Scirtid.BF08,Scirtidae,,No,2,No,Yes,Yes,Predator,Riparian,Native
154,PSEPH: Sclerocyphon BF01,,Sclerocyphon BF01,,Sclerocyphon.BF1,Psephenidae,,No,4.5,No,Yes,Yes,Detritivore,Aquatic,Native
1032,CURC: Scolytinae BF05,,Scolytinae BF05,,Scolytinae.BF05,Curculionidae,Scolytinae,No,2,No,Yes,No,Xylophage,Dead Wood,Native
196,STAPH: PAED: Scopaeus BF01,,Scopaeus BF01,,Scopaeus.type.BF01,Staphylinidae,Paederinae,No,3.5,No,Yes,No,Predator,Geophilous,Native
69,CAR: PENT: Scopodes BF01,,Scopodes BF01,,Scopodes.BF01,Carabidae,Pentagoncini,No,4.5,No,Yes,No,Predator,Geophilous,Native
70,CAR: PENT: Scopodes BF02,,Scopodes BF02,,Scopodes.BF02,Carabidae,Pentagoncini,No,4,No,Yes,No,Predator,Geophilous,Native
71,CAR: PENT: Scopodes BF03,,Scopodes BF03,,Scopodes.BF03,Carabidae,Pentagoncini,No,4,No,Yes,No,Predator,Geophilous,Native
72,CAR: PENT: Scopodes BF04,,Scopodes BF04,,Scopodes.BF04,Carabidae,Pentagoncini,No,4,No,Yes,No,Predator,Geophilous,Native
73,CAR: PENT: Scopodes BF05,,Scopodes BF05,,Scopodes.BF05,Carabidae,Pentagoncini,No,3.5,No,Yes,No,Predator,Geophilous,Native
74,CAR: PENT: Scopodes BF06,,Scopodes BF06,,Scopodes.BF06,Carabidae,Pentagoncini,No,4.5,No,Yes,No,Predator,Geophilous,Native
75,CAR: PENT: Scopodes BF07,,Scopodes BF07,,Scopodes.BF07,Carabidae,Pentagoncini,No,5,No,Yes,No,Predator,Geophilous,Native
76,CAR: PENT: Scopodes BF08,,Scopodes BF08,,Scopodes.BF08,Carabidae,Pentagoncini,No,4,No,Yes,No,Predator,Geophilous,Native
406,LEIO: Scotocryptini,,Scotocryptini spp.,,SCOTOCRYPTINI,Leiodidae,Scotocryptini,Yes,1.5,No,Various,No,Fungivore,Geophilous,Native
660,SCRAP: Scraptiid BF01,,Scraptiid BF01,,Scraptiid.BF1,Scraptiidae,,No,2,No,Yes,No,Fungivore,Geophilous,Native
661,SCRAP: Scraptiid BF02,,Scraptiid BF02,,Scraptiid.BF2,Scraptiidae,,No,3,No,Yes,No,Fungivore,Geophilous,Native
662,SCRAP: Scraptiid BF03 (Melyrid BF12),,Scraptiid BF03,,Melyrid.BF12,Scraptiidae,,No,1.5,No,Yes,No,Predator,Vegetation,Native
157,STAPH: Scydmaeninae Indet.,,Scydmaeninae Indet. spp.,,SCYDMAENINAE,Staphylinidae,Scydmaeninae,Yes,,No,Various,No,Predator,Various,Native
848,TEN: ADEL: Seirotrana BF01,,Seirotrana BF01,,Seirotrana.BF01,Tenebrionidae,Adeliini,No,13,Possible,No,No,Detrivore,Geophilous,Native
849,TEN: ADEL: Seirotrana BF01b,,Seirotrana BF01b,,Seirotrana.BF01b,Tenebrionidae,Adeliini,No,13,Possible,No,No,Detrivore,Geophilous,Native
850,TEN: ADEL: Seirotrana BF01c,,Seirotrana BF01c,,Seirotrana.BF01c,Tenebrionidae,Adeliini,No,12,Possible,No,No,Detrivore,Geophilous,Native
851,TEN: ADEL: Seirotrana BF01e,,Seirotrana BF01e,,Seirotrana.BF01e,Tenebrionidae,Adeliini,No,14,Possible,No,No,Detrivore,Geophilous,Native
852,TEN: ADEL: Seirotrana BF01f,,Seirotrana BF01f,,Seirotrana.BF01f,Tenebrionidae,Adeliini,No,10,Possible,No,No,Detrivore,Geophilous,Native
853,TEN: ADEL: Seirotrana BF03,,Seirotrana BF03,,Seirotrana.BF03,Tenebrionidae,Adeliini,No,13,Possible,No,No,Detrivore,Geophilous,Native
854,TEN: ADEL: Seirotrana BF04,,Seirotrana BF04,,Seirotrana.BF04,Tenebrionidae,Adeliini,No,13,Possible,No,No,Detrivore,Geophilous,Native
855,TEN: ADEL: Seirotrana BF06,,Seirotrana BF06,,Seirotrana.BF06,Tenebrionidae,Adeliini,No,15,Possible,No,No,Detrivore,Geophilous,Native
847,TEN: ADEL: Seirotrana nr. monticola (Seirotrana BF02),,Seirotrana nr. monticola,,Seirotrana.BF02,Tenebrionidae,Adeliini,No,15,Possible,No,No,Detrivore,Geophilous,Native
372,STAPH: TACH: Sepedophilus spp.,,Sepedophilus spp.,,SEPEDOPHILUS,Staphylinidae,Tachyporinae,Yes,,No,Yes,No,Predator,Geophilous,Native
663,CORY: Sericoderus,,Sericoderus spp.,,SERICODERUS,Corylophidae,Sericoderini,Yes,1,No,Yes,No,Fungivore,Various,Native
126,CAR: PTER: Simodontus BF01 (Simodontus-type BF03/BF03b),,Simodontus BF01,,Simodontus.type.BF03,Carabidae,Pterosctichini,No,10,Possible,No,No,Predator,Geophilous,Native
127,CAR: PTER: Simodontus BF02 (Simodontus-type BF10),,Simodontus BF02,,Simodontus.type.BF10,Carabidae,Pterosctichini,No,13,Possible,No,No,Predator,Geophilous,Native
128,CAR: PTER: Simodontus BF03 (Simodontus-type BF05),,Simodontus BF03,,Simodontus.type.BF05,Carabidae,Pterosctichini,No,13,Possible,No,No,Predator,Geophilous,Native
137,CAR: ZOL: Sloaneana BF01,,Sloaneana BF01,,Sloaneana.BF01,Carabidae,Zolini,No,4.5,Possible,No,No,Predator,Geophilous,Native
138,CAR: ZOL: Sloaneana BF02,,Sloaneana BF02,,Sloaneana.BF02,Carabidae,Zolini,No,4.5,Possible,No,No,Predator,Geophilous,Native
139,CAR: ZOL: Sloaneana BF03,,Sloaneana BF03,,Sloaneana.BF03,Carabidae,Zolini,No,5,Possible,No,No,Predator,Geophilous,Native
394,LEIO: Sogdini: Sogdini BF01,,Sogdini BF01,,Sogdini.BF1,Leiodidae,Sogdini,No,3.5,No,Yes,No,Fungivore,Geophilous,Native
395,LEIO: Sogdini: Sogdini BF02,,Sogdini BF02,,Sogdini.BF2,Leiodidae,Sogdini,No,3,No,Yes,No,Fungivore,Geophilous,Native
396,LEIO: Sogdini: Sogdini BF03,,Sogdini BF03,,Sogdini.BF2,Leiodidae,Sogdini,No,3,No,Yes,No,Fungivore,Geophilous,Native
329,STAPH: STAPH: Staphylinine BF01,,Staphylinine BF01,,Staphylinine.BF01,Staphylinidae,Staphylininae,No,5,No,Yes,No,Predator,Geophilous,Native
340,STAPH: STAPH: Staphylinine BF010,,Staphylinine BF010,,Staphylinine.BF010,Staphylinidae,Staphylininae,No,6,No,Yes,No,Predator,Geophilous,Native
341,STAPH: STAPH: Staphylinine BF011,,Staphylinine BF011,,Staphylinine.BF011,Staphylinidae,Staphylininae,No,6,No,Yes,No,Predator,Geophilous,Native
342,STAPH: STAPH: Staphylinine BF012,,Staphylinine BF012,,Staphylinine.BF012,Staphylinidae,Staphylininae,No,6,No,Yes,No,Predator,Geophilous,Native
343,STAPH: STAPH: Staphylinine BF013,,Staphylinine BF013,,Staphylinine.BF013,Staphylinidae,Staphylininae,No,4,No,Yes,No,Predator,Geophilous,Native
344,STAPH: STAPH: Staphylinine BF014,,Staphylinine BF014,,Staphylinine.BF014,Staphylinidae,Staphylininae,No,5,No,Yes,No,Predator,Geophilous,Native
345,STAPH: STAPH: Staphylinine BF016,,Staphylinine BF016,,Staphylinine.BF016,Staphylinidae,Staphylininae,No,6,No,Yes,No,Predator,Geophilous,Native
346,STAPH: STAPH: Staphylinine BF017,,Staphylinine BF017,,Staphylinine.BF017,Staphylinidae,Staphylininae,No,4.5,No,Yes,No,Predator,Geophilous,Native
347,STAPH: STAPH: Staphylinine BF018,,Staphylinine BF018,,Staphylinine.BF018,Staphylinidae,Staphylininae,No,7,No,Yes,No,Predator,Geophilous,Native
348,STAPH: STAPH: Staphylinine BF019,,Staphylinine BF019,,Staphylinine.BF019,Staphylinidae,Staphylininae,No,8,No,Yes,No,Predator,Geophilous,Native
330,STAPH: STAPH: Staphylinine BF02,,Staphylinine BF02,,Staphylinine.BF02,Staphylinidae,Staphylininae,No,6,No,Yes,No,Predator,Geophilous,Native
349,STAPH: STAPH: Staphylinine BF020,,Staphylinine BF020,,Staphylinine.BF020,Staphylinidae,Staphylininae,No,4.5,No,Yes,No,Predator,Geophilous,Native
350,STAPH: STAPH: Staphylinine BF021,,Staphylinine BF021,,Staphylinine.BF021,Staphylinidae,Staphylininae,No,4.5,No,Yes,No,Predator,Geophilous,Native
351,STAPH: STAPH: Staphylinine BF022,,Staphylinine BF022,,Staphylinine.BF022,Staphylinidae,Staphylininae,No,6.5,No,Yes,No,Predator,Geophilous,Native
352,STAPH: STAPH: Staphylinine BF024,,Staphylinine BF024,,Staphylinine.BF024,Staphylinidae,Staphylininae,No,6.5,No,Yes,No,Predator,Geophilous,Native
353,STAPH: STAPH: Staphylinine BF025,,Staphylinine BF025,,Staphylinine.BF025,Staphylinidae,Staphylininae,No,4,No,Yes,No,Predator,Geophilous,Native
354,STAPH: STAPH: Staphylinine BF026,,Staphylinine BF026,,Staphylinine.BF026,Staphylinidae,Staphylininae,No,6,No,Yes,No,Predator,Geophilous,Native
355,STAPH: STAPH: Staphylinine BF026b,,Staphylinine BF026b,,Staphylinine.BF026b,Staphylinidae,Staphylininae,No,5.5,No,Yes,No,Predator,Geophilous,Native
356,STAPH: STAPH: Staphylinine BF027,,Staphylinine BF027,,Staphylinine.BF027,Staphylinidae,Staphylininae,No,8,No,Yes,No,Predator,Geophilous,Native
357,STAPH: STAPH: Staphylinine BF028,,Staphylinine BF028,,Staphylinine.BF028,Staphylinidae,Staphylininae,No,11,No,Yes,No,Predator,Geophilous,Native
358,STAPH: STAPH: Staphylinine BF029,,Staphylinine BF029,,Staphylinine.BF029,Staphylinidae,Staphylininae,No,8,No,Yes,No,Predator,Geophilous,Native
